,article_id,sentence_no
149,25979,149
150,25979,150
151,25979,151
152,25979,152
153,25979,153
154,25979,154
155,25979,155
156,25979,156
157,25979,157
158,25979,158
159,26746,159
160,26746,160
161,26746,161
162,26746,162
163,26746,163
164,26746,164
165,26746,165
166,26746,166
167,26746,167
168,26746,168
169,26746,169
170,26746,170
171,27699,171
172,27699,172
173,27699,173
174,27699,174
175,27699,175
176,27699,176
177,27699,177
178,27699,178
179,27699,179
180,27699,180
181,27736,181
182,27736,182
183,27736,183
184,27736,184
185,27736,185
186,27736,186
187,27736,187
188,27736,188
189,27736,189
190,27736,190
191,27736,191
192,27736,192
193,27770,193
194,27770,194
195,27770,195
196,27770,196
197,27770,197
198,27770,198
199,27770,199
200,27770,200
201,27770,201
202,27782,202
203,27782,203
204,27782,204
205,27782,205
206,27782,206
207,27782,207
208,27782,208
209,27820,209
210,27820,210
211,27820,211
212,27820,212
213,27820,213
214,27820,214
215,27820,215
216,27820,216
217,27820,217
218,27843,218
219,27843,219
220,27843,220
221,27843,221
222,27843,222
223,27843,223
224,27854,224
225,27854,225
226,27854,226
227,27854,227
228,27854,228
229,27854,229
230,27854,230
231,27854,231
232,27855,232
233,27855,233
234,27855,234
235,27855,235
236,27855,236
237,27855,237
238,27855,238
239,27855,239
240,27864,240
241,27864,241
242,27864,242
243,27864,243
244,27864,244
245,27864,245
246,27867,246
247,27867,247
248,27867,248
249,27867,249
250,27867,250
251,27867,251
252,27867,252
253,27867,253
254,27867,254
255,27867,255
256,27868,256
257,27868,257
258,27868,258
259,27868,259
260,27868,260
261,27868,261
262,27873,262
263,27873,263
264,27873,264
265,27873,265
266,27873,266
267,27873,267
268,27873,268
269,27873,269
270,27873,270
271,27873,271
272,27873,272
273,27879,273
274,27879,274
275,27879,275
276,27879,276
277,27879,277
278,27879,278
279,27879,279
280,27879,280
281,27879,281
282,27879,282
283,27879,283
284,27879,284
285,27879,285
286,27891,286
287,27891,287
288,27891,288
289,27891,289
290,27891,290
291,27891,291
292,27891,292
293,27891,293
294,27891,294
295,27902,295
296,27902,296
297,27902,297
298,27902,298
299,27902,299
300,27902,300
301,27902,301
302,27917,302
303,27917,303
304,27917,304
305,27917,305
306,27917,306
307,27917,307
308,27917,308
309,27917,309
310,27917,310
311,27923,311
312,27923,312
313,27923,313
314,27923,314
315,27923,315
316,27923,316
317,27923,317
318,27923,318
319,27926,319
320,27926,320
321,27926,321
322,27926,322
323,27926,323
324,27926,324
325,27926,325
326,31162,326
327,31162,327
328,31162,328
329,31162,329
330,31162,330
331,31162,331
332,31162,332
333,31162,333
334,31162,334
335,31166,335
336,31166,336
337,31166,337
338,31166,338
339,31166,339
340,31166,340
341,31166,341
342,31166,342
343,31166,343
344,31166,344
345,31166,345
346,31206,346
347,31206,347
348,31206,348
349,31206,349
350,31206,350
351,31206,351
352,31206,352
353,31206,353
354,31227,354
355,31227,355
356,31227,356
357,31227,357
358,31227,358
359,31227,359
360,31227,360
361,31227,361
362,31227,362
363,31227,363
364,31237,364
365,31237,365
366,31237,366
367,31237,367
368,31237,368
369,31237,369
370,31237,370
371,31237,371
372,32815,372
373,32815,373
374,32815,374
375,32818,375
376,32818,376
377,32818,377
378,32818,378
379,32818,379
380,32818,380
381,32818,381
382,32818,382
383,32818,383
384,32818,384
385,32818,385
386,32818,386
387,32818,387
388,32818,388
389,32870,389
390,32870,390
391,32870,391
392,32870,392
393,32870,393
394,32870,394
395,32870,395
396,32870,396
397,32870,397
398,32870,398
399,32870,399
400,32870,400
401,32874,401
402,32874,402
403,32874,403
404,32874,404
405,32874,405
406,32874,406
407,32874,407
408,32874,408
409,32874,409
410,32874,410
411,32874,411
412,32885,412
413,32885,413
414,32885,414
415,32885,415
416,32885,416
417,32885,417
418,32923,418
419,32923,419
420,32923,420
421,32923,421
422,32923,422
423,32923,423
424,32923,424
425,32923,425
426,32923,426
427,32923,427
428,32957,428
429,32957,429
430,32957,430
431,32957,431
432,32957,432
433,32957,433
434,33129,434
435,33129,435
436,33129,436
437,33129,437
438,33129,438
439,33129,439
440,33129,440
441,33129,441
442,33252,442
443,33252,443
444,33252,444
445,33252,445
446,33252,446
447,33252,447
448,33252,448
449,33252,449
450,33252,450
451,33252,451
452,33252,452
453,33252,453
454,33252,454
455,33255,455
456,33255,456
457,33255,457
458,33255,458
459,33255,459
460,33255,460
461,33255,461
462,33255,462
463,33255,463
464,33255,464
465,33261,465
466,33261,466
467,33261,467
468,33261,468
469,33261,469
470,33261,470
471,33268,471
472,33268,472
473,33268,473
474,33268,474
475,33268,475
476,33268,476
477,33268,477
478,33268,478
479,33268,479
480,33268,480
481,33268,481
482,33268,482
483,33275,483
484,33275,484
485,33275,485
486,33275,486
487,33275,487
488,33275,488
489,33275,489
490,33275,490
491,33275,491
492,33275,492
493,33275,493
494,33277,494
495,33277,495
496,33277,496
497,33277,497
498,33277,498
499,33277,499
500,33277,500
501,33277,501
502,33277,502
503,33277,503
504,33277,504
505,33277,505
506,33277,506
507,33281,507
508,33281,508
509,33281,509
510,33281,510
511,33281,511
512,33281,512
513,33281,513
514,33281,514
515,33281,515
516,33283,516
517,33283,517
518,33283,518
519,33283,519
520,33283,520
521,33283,521
522,33283,522
523,33283,523
524,33283,524
525,33283,525
526,33283,526
527,33284,527
528,33284,528
529,33284,529
530,33284,530
531,33284,531
532,33284,532
533,33284,533
534,33284,534
535,33285,535
536,33285,536
537,33285,537
538,33285,538
539,33285,539
540,33285,540
541,33285,541
542,33285,542
543,33285,543
544,33285,544
545,33285,545
546,33285,546
547,33285,547
548,33287,548
549,33287,549
550,33287,550
551,33287,551
552,33287,552
553,33287,553
554,33287,554
555,33287,555
556,33287,556
557,33287,557
558,33287,558
559,33288,559
560,33288,560
561,33288,561
562,33288,562
563,33288,563
564,33288,564
565,33288,565
566,33289,566
567,33289,567
568,33289,568
569,33289,569
570,33289,570
571,33289,571
572,33289,572
573,33289,573
574,33289,574
575,33289,575
576,33292,576
577,33292,577
578,33292,578
579,33292,579
580,33292,580
581,33292,581
582,33292,582
583,33292,583
584,33295,584
585,33295,585
586,33295,586
587,33295,587
588,33295,588
589,33314,589
590,33314,590
591,33314,591
592,33314,592
593,33314,593
594,33314,594
595,33314,595
596,33314,596
597,33314,597
598,33314,598
599,33314,599
600,33314,600
601,33319,601
602,33319,602
603,33319,603
604,33319,604
605,33319,605
606,33319,606
607,33319,607
608,33319,608
609,33321,609
610,33321,610
611,33321,611
612,33321,612
613,33321,613
614,33321,614
615,33321,615
616,33321,616
617,33321,617
618,33321,618
619,33325,619
620,33325,620
621,33325,621
622,33325,622
623,33325,623
624,33325,624
625,33325,625
626,33325,626
627,33325,627
628,33327,628
629,33327,629
630,33327,630
631,33327,631
632,33327,632
633,33327,633
634,33327,634
635,33327,635
636,33327,636
637,33327,637
638,33329,638
639,33329,639
640,33329,640
641,33329,641
642,33329,642
643,33329,643
644,33329,644
645,33329,645
646,33329,646
647,33335,647
648,33335,648
649,33335,649
650,33335,650
651,33335,651
652,33335,652
653,33335,653
654,33335,654
655,33335,655
656,33335,656
657,33338,657
658,33338,658
659,33338,659
660,33338,660
661,33338,661
662,33338,662
663,33338,663
664,33338,664
665,33338,665
666,33340,666
667,33340,667
668,33340,668
669,33340,669
670,33340,670
671,33340,671
672,33340,672
673,33340,673
674,33340,674
675,33340,675
676,33340,676
677,33340,677
678,33342,678
679,33342,679
680,33342,680
681,33342,681
682,33342,682
683,33342,683
684,33342,684
685,33342,685
686,33342,686
687,33342,687
688,33347,688
689,33347,689
690,33347,690
691,33347,691
692,33347,692
693,33347,693
694,33347,694
695,33347,695
696,33347,696
697,33347,697
698,33348,698
699,33348,699
700,33348,700
701,33348,701
702,33348,702
703,33348,703
704,33348,704
705,33348,705
706,33348,706
707,33348,707
708,33348,708
709,33348,709
710,33348,710
711,33348,711
712,33352,712
713,33352,713
714,33352,714
715,33352,715
716,33352,716
717,33352,717
718,33352,718
719,33352,719
720,33352,720
721,33352,721
722,33353,722
723,33353,723
724,33353,724
725,33353,725
726,33353,726
727,33353,727
728,33353,728
729,33353,729
730,33353,730
731,33353,731
732,33353,732
733,33354,733
734,33354,734
735,33354,735
736,33354,736
737,33354,737
738,33354,738
739,33354,739
740,33354,740
741,33354,741
742,33354,742
743,33357,743
744,33357,744
745,33357,745
746,33357,746
747,33357,747
748,33357,748
749,33357,749
750,33357,750
751,33357,751
752,33357,752
753,33357,753
754,33357,754
755,38965,755
756,38965,756
757,38965,757
758,38965,758
759,38965,759
760,38965,760
761,38965,761
762,38965,762
763,38969,763
764,38969,764
765,38969,765
766,38969,766
767,38969,767
768,38969,768
769,38969,769
770,38969,770
771,38969,771
772,38969,772
773,38969,773
774,38969,774
775,38969,775
776,38969,776
777,38986,777
778,38986,778
779,38986,779
780,38986,780
781,38986,781
782,38986,782
783,38986,783
784,38986,784
785,38988,785
786,38988,786
787,38988,787
788,38988,788
789,38988,789
790,38988,790
791,38988,791
792,38988,792
793,38988,793
794,38988,794
795,38988,795
796,38988,796
797,38988,797
798,38988,798
799,38991,799
800,38991,800
801,38991,801
802,38991,802
803,38991,803
804,38991,804
805,38991,805
806,38991,806
807,38991,807
808,38991,808
809,38991,809
810,113519,810
811,113519,811
812,113519,812
813,113519,813
814,113519,814
815,113519,815
816,113519,816
817,113519,817
818,113519,818
819,113519,819
820,189958,820
821,189958,821
822,189958,822
823,189958,823
824,189958,824
825,189958,825
826,189958,826
827,292612,827
828,292612,828
829,292612,829
830,292612,830
831,292612,831
832,292612,832
833,292612,833
834,292612,834
835,292612,835
836,292612,836
837,292614,837
838,292614,838
839,292614,839
840,292614,840
841,292614,841
842,292614,842
843,292614,843
844,292614,844
845,292614,845
846,292614,846
847,292614,847
848,292614,848
849,292614,849
850,292614,850
851,292615,851
852,292615,852
853,292615,853
854,292615,854
855,292615,855
856,292615,856
857,292615,857
858,292615,858
859,292615,859
860,292615,860
861,292615,861
862,292616,862
863,292616,863
864,292616,864
865,292616,865
866,292616,866
867,292616,867
868,292616,868
869,292616,869
870,292616,870
871,292617,871
872,292617,872
873,292617,873
874,292617,874
875,292617,875
876,292617,876
877,292617,877
878,292617,878
879,292617,879
880,292617,880
881,292617,881
882,387559,882
883,387559,883
884,387559,884
885,387559,885
886,387559,886
887,387559,887
888,387559,888
889,387559,889
890,387559,890
891,387559,891
892,387559,892
893,387679,893
894,387679,894
895,387679,895
896,387679,896
897,387679,897
898,387679,898
899,387679,899
900,387679,900
901,387679,901
902,387679,902
903,387679,903
904,387679,904
905,387679,905
906,387679,906
907,387680,907
908,387680,908
909,387680,909
910,387680,910
911,387680,911
912,387680,912
913,387680,913
914,387680,914
915,387680,915
916,387680,916
917,387680,917
918,387680,918
919,387680,919
920,387680,920
921,387681,921
922,387681,922
923,387681,923
924,387681,924
925,387681,925
926,387681,926
927,387681,927
928,387681,928
929,387681,929
930,387681,930
931,387682,931
932,387682,932
933,387682,933
934,387682,934
935,387682,935
936,387682,936
937,387682,937
938,387682,938
939,387682,939
940,387682,940
941,387682,941
942,387682,942
943,387682,943
944,387682,944
945,387682,945
946,387682,946
947,387682,947
948,387682,948
949,387682,949
950,387682,950
951,387682,951
952,387683,952
953,387683,953
954,387683,954
955,387683,955
956,387683,956
957,387683,957
958,387683,958
959,387683,959
960,387683,960
961,387683,961
962,387683,962
963,387683,963
964,387683,964
965,387683,965
966,387683,966
967,387684,967
968,387684,968
969,387684,969
970,387684,970
971,387684,971
972,387684,972
973,387684,973
974,387684,974
975,387684,975
976,387684,976
977,387684,977
978,387684,978
979,387684,979
980,387684,980
981,387684,981
982,387686,982
983,387686,983
984,387686,984
985,387686,985
986,387686,986
987,387686,987
988,387686,988
989,387686,989
990,387686,990
991,387686,991
992,387686,992
993,387686,993
994,387686,994
995,387686,995
996,387686,996
997,387686,997
998,387686,998
999,387687,999
1000,387687,1000
1001,387687,1001
1002,387687,1002
1003,387687,1003
1004,387687,1004
1005,387687,1005
1006,387687,1006
1007,387687,1007
1008,387687,1008
1009,387687,1009
1010,387687,1010
1011,387687,1011
1012,387690,1012
1013,387690,1013
1014,387690,1014
1015,387690,1015
1016,387690,1016
1017,387690,1017
1018,387690,1018
1019,387690,1019
1020,387690,1020
1021,387690,1021
1022,387690,1022
1023,387690,1023
1024,387690,1024
1025,391773,1025
1026,391773,1026
1027,391773,1027
1028,391773,1028
1029,391773,1029
1030,391773,1030
1031,391773,1031
1032,391773,1032
1033,391773,1033
1034,391774,1034
1035,391774,1035
1036,391774,1036
1037,391774,1037
1038,391774,1038
1039,391774,1039
1040,391774,1040
1041,391774,1041
1042,391774,1042
1043,391774,1043
1044,391775,1044
1045,391775,1045
1046,391775,1046
1047,391775,1047
1048,391775,1048
1049,391775,1049
1050,391775,1050
1051,391775,1051
1052,391775,1052
1053,391776,1053
1054,391776,1054
1055,391776,1055
1056,391776,1056
1057,391776,1057
1058,391776,1058
1059,391776,1059
1060,391776,1060
1061,391776,1061
1062,391776,1062
1063,391776,1063
1064,391776,1064
1065,391776,1065
1066,391777,1066
1067,391777,1067
1068,391777,1068
1069,391777,1069
1070,391777,1070
1071,391777,1071
1072,391777,1072
1073,391777,1073
1074,391778,1074
1075,391778,1075
1076,391778,1076
1077,391778,1077
1078,391778,1078
1079,391778,1079
1080,391778,1080
1081,391778,1081
1082,391778,1082
1083,391778,1083
1084,391778,1084
1085,391778,1085
1086,391785,1086
1087,391785,1087
1088,391785,1088
1089,391785,1089
1090,391785,1090
1091,391785,1091
1092,391785,1092
1093,391785,1093
1094,391785,1094
1095,391785,1095
